campaniaCodigo,clienteNumeroDocumento,monto,tasa,fechaOferta,estado
CAMP-2026-03-COMPRA_DEUDA_PP,10101019,31483.57,12.96,2026-03-18,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,CE100003,62921.83,10.76,2026-03-17,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,2010000022,51666.08,8.32,2026-03-09,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,10101034,40178.52,9.97,2026-03-23,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101018,21087.37,10.13,2026-03-04,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,10101031,31337.98,9.30,2026-03-15,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,10101029,31366.81,12.16,2026-03-03,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101036,52098.83,9.02,2026-03-15,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101025,52067.09,11.17,2026-03-28,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101035,53324.12,10.02,2026-03-19,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,10101016,33513.35,13.86,2026-03-22,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,10101017,75815.89,9.82,2026-03-12,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101059,51179.92,14.18,2026-03-01,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101023,17847.97,9.94,2026-03-02,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,10101046,73827.30,12.76,2026-03-23,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101012,71401.33,13.10,2026-03-15,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,CE100034,75610.84,14.09,2026-03-16,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101011,66289.04,9.42,2026-03-13,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101014,67132.31,9.26,2026-03-15,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101026,64856.76,12.52,2026-03-07,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,10101056,50595.29,11.89,2026-03-22,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,10101052,76817.29,14.22,2026-03-05,ACTIVA
CAMP-2026-03-COMPRA_DEUDA_PP,10101040,22305.25,9.45,2026-03-27,ACEPTADA
CAMP-2026-03-COMPRA_DEUDA_PP,CE100039,34794.43,8.76,2026-03-15,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101020,4902.35,8.30,2026-03-30,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101051,6646.65,8.20,2026-03-20,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101017,3291.76,7.73,2026-03-09,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101055,2215.31,9.05,2026-03-16,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,2010000012,4652.89,9.46,2026-03-18,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,2010000047,2551.12,7.93,2026-03-02,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,2010000022,1981.48,10.57,2026-03-05,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101014,1979.39,9.50,2026-03-19,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,CE100048,1186.26,8.40,2026-03-28,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101030,1872.78,8.64,2026-03-20,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101026,1754.72,9.52,2026-03-11,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,CE100034,2983.71,10.50,2026-03-16,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,CE100003,6466.74,8.30,2026-03-11,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101052,5974.55,8.38,2026-03-27,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101046,3482.05,8.03,2026-03-13,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101043,5024.55,11.61,2026-03-13,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101059,6533.36,9.47,2026-03-09,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101010,6637.49,10.93,2026-03-08,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,CE100039,5555.89,7.27,2026-03-19,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101023,3772.67,6.85,2026-03-15,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101053,3538.65,8.31,2026-03-28,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101045,4780.99,6.86,2026-03-29,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101035,7643.67,7.07,2026-03-10,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101056,3317.34,9.80,2026-03-16,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101016,6940.43,5.72,2026-03-27,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101042,6721.17,9.27,2026-03-09,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101012,1216.10,6.68,2026-03-07,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101037,6751.14,5.10,2026-03-14,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101011,1584.14,11.51,2026-03-19,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,2010000029,4035.18,7.52,2026-03-06,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,2010000005,5586.45,11.85,2026-03-03,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101036,1687.36,8.29,2026-03-16,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101034,7628.87,8.97,2026-03-16,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101029,6764.96,11.52,2026-03-09,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101040,3605.42,10.33,2026-03-29,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101054,3726.41,11.11,2026-03-08,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,CE100031,4943.58,5.79,2026-03-31,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101021,6294.23,9.31,2026-03-07,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101024,4520.79,10.11,2026-03-18,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,10101038,7974.57,7.80,2026-03-14,ACTIVA
CAMP-2026-03-ADELANTO_SUELDO,10101018,1511.60,7.12,2026-03-12,ACEPTADA
CAMP-2026-03-ADELANTO_SUELDO,2010000018,7932.85,8.88,2026-03-16,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,2010000005,81399.51,4.94,2026-03-15,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101037,78587.31,6.47,2026-03-11,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101025,89965.97,6.50,2026-03-27,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,CE100034,92250.71,5.28,2026-03-28,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101024,75131.25,4.21,2026-03-04,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101053,83747.83,3.38,2026-03-26,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101038,52020.34,5.11,2026-03-29,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,2010000047,37441.17,3.99,2026-03-09,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101042,99988.46,4.22,2026-03-09,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,2010000023,88906.05,6.29,2026-03-07,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101011,68985.80,6.28,2026-03-25,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,2010000040,17846.53,3.31,2026-03-06,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101020,76801.77,6.59,2026-03-19,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101019,55544.30,5.30,2026-03-23,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,2010000037,56325.87,4.07,2026-03-09,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,2010000029,50727.64,5.50,2026-03-28,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101017,84277.44,4.12,2026-03-12,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,2010000038,48000.15,5.00,2026-03-07,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101035,15960.62,3.83,2026-03-11,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101059,34856.70,5.50,2026-03-30,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101046,78200.32,5.92,2026-03-02,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101036,61901.68,5.54,2026-03-02,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,CE100048,84560.58,4.15,2026-03-23,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,CE100039,56407.85,4.65,2026-03-04,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101018,17169.15,3.92,2026-03-18,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101045,10242.00,5.22,2026-03-24,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101010,20375.46,3.98,2026-03-08,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101055,23118.41,6.74,2026-03-14,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101031,28859.86,5.13,2026-03-05,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101012,20330.97,4.66,2026-03-01,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101027,55133.56,5.52,2026-03-28,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101029,53692.32,3.11,2026-03-15,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,CE100003,61419.46,4.41,2026-03-14,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101014,10074.02,6.55,2026-03-23,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101034,35873.02,3.66,2026-03-14,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101030,15617.35,6.37,2026-03-07,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101016,32208.47,5.40,2026-03-09,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101052,30392.84,6.64,2026-03-05,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101021,70796.64,6.47,2026-03-29,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,2010000012,9007.33,3.23,2026-03-10,ACEPTADA
CAMP-2026-03-DEPOSITO_PLAZO,10101051,30442.23,6.99,2026-03-11,ACTIVA
CAMP-2026-03-DEPOSITO_PLAZO,10101023,38912.59,4.48,2026-03-09,ACTIVA
CAMP-2026-03-EXTRALINEA,10101034,27015.73,17.76,2026-03-14,ACEPTADA
CAMP-2026-03-EXTRALINEA,2010000018,10820.39,12.05,2026-03-07,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101017,26364.51,13.83,2026-03-16,ACTIVA
CAMP-2026-03-EXTRALINEA,CE100034,15287.94,17.49,2026-03-14,ACTIVA
CAMP-2026-03-EXTRALINEA,10101055,21618.85,15.27,2026-03-24,ACTIVA
CAMP-2026-03-EXTRALINEA,2010000023,7565.97,16.16,2026-03-18,ACTIVA
CAMP-2026-03-EXTRALINEA,2010000040,14310.38,12.01,2026-03-10,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101027,11919.13,20.99,2026-03-20,ACTIVA
CAMP-2026-03-EXTRALINEA,10101035,25915.57,17.82,2026-03-30,ACEPTADA
CAMP-2026-03-EXTRALINEA,2010000022,28504.68,16.41,2026-03-30,ACTIVA
CAMP-2026-03-EXTRALINEA,2010000038,15309.29,13.38,2026-03-23,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101042,20419.46,13.61,2026-03-11,ACTIVA
CAMP-2026-03-EXTRALINEA,10101054,27029.19,19.97,2026-03-28,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101024,15683.43,16.32,2026-03-09,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101010,26960.08,15.18,2026-03-08,ACTIVA
CAMP-2026-03-EXTRALINEA,10101018,27721.66,13.70,2026-03-02,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101046,20574.43,17.05,2026-03-25,ACTIVA
CAMP-2026-03-EXTRALINEA,10101011,25998.45,21.29,2026-03-06,ACTIVA
CAMP-2026-03-EXTRALINEA,10101029,15471.86,18.64,2026-03-18,ACTIVA
CAMP-2026-03-EXTRALINEA,10101031,16594.45,12.44,2026-03-27,ACTIVA
CAMP-2026-03-EXTRALINEA,10101051,29224.24,13.57,2026-03-10,ACTIVA
CAMP-2026-03-EXTRALINEA,10101025,10750.49,17.85,2026-03-04,ACTIVA
CAMP-2026-03-EXTRALINEA,10101040,12557.76,13.48,2026-03-29,ACTIVA
CAMP-2026-03-EXTRALINEA,10101056,21203.33,15.74,2026-03-26,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101021,19137.10,19.65,2026-03-16,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101026,24272.90,15.57,2026-03-10,ACEPTADA
CAMP-2026-03-EXTRALINEA,2010000029,10775.59,14.38,2026-03-29,ACTIVA
CAMP-2026-03-EXTRALINEA,10101037,14539.04,17.74,2026-03-26,ACEPTADA
CAMP-2026-03-EXTRALINEA,CE100003,11100.50,13.11,2026-03-30,ACTIVA
CAMP-2026-03-EXTRALINEA,10101023,27449.38,20.99,2026-03-08,ACTIVA
CAMP-2026-03-EXTRALINEA,10101016,5788.15,13.34,2026-03-20,ACEPTADA
CAMP-2026-03-EXTRALINEA,2010000005,21612.73,18.61,2026-03-26,ACTIVA
CAMP-2026-03-EXTRALINEA,10101030,9780.06,13.85,2026-03-29,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101014,18121.99,15.29,2026-03-10,ACTIVA
CAMP-2026-03-EXTRALINEA,CE100031,18801.33,19.96,2026-03-01,ACEPTADA
CAMP-2026-03-EXTRALINEA,CE100048,14643.17,12.97,2026-03-20,ACEPTADA
CAMP-2026-03-EXTRALINEA,CE100039,28131.49,13.07,2026-03-11,ACTIVA
CAMP-2026-03-EXTRALINEA,2010000037,18467.88,20.45,2026-03-07,ACEPTADA
CAMP-2026-03-EXTRALINEA,2010000012,6027.28,20.51,2026-03-28,ACTIVA
CAMP-2026-03-EXTRALINEA,10101038,29757.08,17.17,2026-03-17,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101012,26215.65,15.72,2026-03-16,ACEPTADA
CAMP-2026-03-EXTRALINEA,10101043,5044.79,20.19,2026-03-19,ACTIVA
CAMP-2026-03-CREDITO,CE100039,458214.26,9.99,2026-03-09,ACTIVA
CAMP-2026-03-CREDITO,10101034,284418.85,7.83,2026-03-26,ACTIVA
CAMP-2026-03-CREDITO,10101021,283783.40,12.46,2026-03-04,ACEPTADA
CAMP-2026-03-CREDITO,10101014,253915.55,12.00,2026-03-06,ACEPTADA
CAMP-2026-03-CREDITO,2010000005,258595.95,9.99,2026-03-23,ACEPTADA
CAMP-2026-03-CREDITO,2010000040,92517.16,13.70,2026-03-22,ACTIVA
CAMP-2026-03-CREDITO,2010000047,458086.81,13.21,2026-03-14,ACEPTADA
CAMP-2026-03-CREDITO,10101059,483876.23,10.84,2026-03-26,ACEPTADA
CAMP-2026-03-CREDITO,2010000012,302458.22,7.41,2026-03-17,ACEPTADA
CAMP-2026-03-CREDITO,10101053,335129.09,8.20,2026-03-28,ACTIVA
CAMP-2026-03-CREDITO,10101016,227819.06,12.78,2026-03-23,ACEPTADA
CAMP-2026-03-CREDITO,10101043,384911.15,8.43,2026-03-21,ACEPTADA
CAMP-2026-03-CREDITO,10101020,372532.48,7.13,2026-03-13,ACTIVA
CAMP-2026-03-CREDITO,10101054,94493.76,9.47,2026-03-18,ACEPTADA
CAMP-2026-03-CREDITO,10101030,441220.18,12.42,2026-03-12,ACEPTADA
CAMP-2026-03-CREDITO,2010000029,317289.99,13.46,2026-03-25,ACEPTADA
CAMP-2026-03-CREDITO,2010000022,486450.11,11.94,2026-03-22,ACEPTADA
CAMP-2026-03-CREDITO,2010000038,358767.12,12.35,2026-03-25,ACEPTADA
CAMP-2026-03-CREDITO,10101010,107603.25,8.78,2026-03-19,ACTIVA
CAMP-2026-03-CREDITO,10101019,427384.25,13.55,2026-03-27,ACEPTADA
CAMP-2026-03-CREDITO,10101011,283544.71,12.91,2026-03-12,ACEPTADA
CAMP-2026-03-CREDITO,10101026,96317.17,13.28,2026-03-25,ACTIVA
CAMP-2026-03-CREDITO,10101012,294338.53,7.87,2026-03-24,ACTIVA
CAMP-2026-03-CREDITO,10101056,59182.27,13.32,2026-03-23,ACTIVA
CAMP-2026-03-CREDITO,10101027,209463.62,12.78,2026-03-12,ACEPTADA
CAMP-2026-03-CREDITO,10101029,492144.33,8.86,2026-03-21,ACTIVA
CAMP-2026-03-CREDITO,10101024,475104.03,13.77,2026-03-05,ACTIVA
CAMP-2026-03-CREDITO,10101038,473954.35,13.04,2026-03-02,ACTIVA
CAMP-2026-03-CREDITO,2010000023,404522.45,8.07,2026-03-02,ACEPTADA
CAMP-2026-03-CREDITO,10101052,354411.45,11.65,2026-03-06,ACEPTADA
CAMP-2026-03-CREDITO,10101037,408277.58,13.15,2026-03-25,ACTIVA
CAMP-2026-03-CREDITO,10101018,62597.46,11.85,2026-03-14,ACEPTADA
CAMP-2026-03-CREDITO,10101051,227644.10,9.99,2026-03-17,ACTIVA
CAMP-2026-03-CREDITO,CE100034,148948.68,13.23,2026-03-23,ACEPTADA
CAMP-2026-03-CREDITO,10101023,450982.71,8.54,2026-03-14,ACTIVA
CAMP-2026-03-CREDITO,10101031,373576.97,7.43,2026-03-28,ACTIVA
CAMP-2026-03-CREDITO,10101025,229126.85,10.11,2026-03-16,ACTIVA
CAMP-2026-03-CREDITO,CE100048,109685.57,10.74,2026-03-31,ACTIVA
CAMP-2026-03-CREDITO,10101042,346267.41,10.87,2026-03-26,ACEPTADA
CAMP-2026-03-CREDITO,2010000037,432943.08,8.74,2026-03-03,ACEPTADA
CAMP-2026-03-CREDITO,CE100031,30869.82,12.18,2026-03-23,ACEPTADA
CAMP-2026-03-CREDITO,10101036,437766.03,9.68,2026-03-03,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,2010000012,9184.98,22.28,2026-04-23,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101030,11844.28,33.53,2026-04-03,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101052,13464.26,19.70,2026-04-06,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101051,12551.60,24.79,2026-04-22,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,2010000018,6993.87,30.01,2026-04-16,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101029,13181.14,35.93,2026-04-03,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101034,11612.42,31.40,2026-04-19,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101017,8050.34,33.38,2026-04-08,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,CE100031,13062.77,28.68,2026-04-20,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,2010000038,3190.84,28.90,2026-04-18,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,CE100039,11539.25,20.50,2026-04-05,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101021,11771.35,33.79,2026-04-09,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,2010000005,4563.17,26.97,2026-04-16,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,CE100048,14784.28,32.41,2026-04-12,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101038,14763.84,23.17,2026-04-16,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101055,12754.38,26.46,2026-04-05,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101025,10792.38,35.98,2026-04-12,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101043,13893.09,20.08,2026-04-24,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,2010000023,8279.17,21.99,2026-04-23,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,2010000022,14091.35,33.64,2026-04-12,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101024,10491.27,20.74,2026-04-20,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101053,10106.12,19.56,2026-04-18,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101045,6546.10,18.73,2026-04-09,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101035,12923.41,24.34,2026-04-25,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,2010000037,12174.90,32.90,2026-04-19,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101014,7005.25,26.94,2026-04-25,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101059,5070.89,18.32,2026-04-30,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101016,6446.44,21.62,2026-04-22,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101036,8583.61,33.82,2026-04-25,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101037,11162.69,32.79,2026-04-23,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,2010000029,12130.13,25.25,2026-04-07,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,CE100034,10490.95,26.16,2026-04-03,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,2010000047,10473.43,26.13,2026-04-03,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101018,5856.83,26.19,2026-04-08,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101054,6949.20,25.71,2026-04-29,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101020,4475.32,22.60,2026-04-04,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101040,12450.66,29.79,2026-04-04,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101011,6891.57,34.84,2026-04-09,ACEPTADA
CAMP-2026-04-TARJETA_CREDITO,10101031,6602.47,26.03,2026-04-13,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101056,9387.51,32.61,2026-04-06,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101010,12945.51,34.69,2026-04-22,ACTIVA
CAMP-2026-04-TARJETA_CREDITO,10101023,14778.49,20.81,2026-04-12,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101056,14438.36,16.77,2026-04-09,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,2010000029,23594.83,13.88,2026-04-13,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101036,43409.08,12.05,2026-04-13,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101059,31101.82,17.70,2026-04-27,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101017,45396.46,16.69,2026-04-02,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101043,12006.08,19.09,2026-04-21,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101020,40733.27,14.84,2026-04-24,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101030,19483.45,17.63,2026-04-02,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,2010000037,27886.82,13.58,2026-04-17,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101010,41788.67,10.98,2026-04-02,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,CE100034,32786.57,17.89,2026-04-24,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101025,27702.69,16.71,2026-04-30,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,2010000018,29404.38,16.49,2026-04-19,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,2010000047,40359.40,14.77,2026-04-03,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101011,36762.59,17.43,2026-04-30,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101031,39384.46,14.71,2026-04-16,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101016,15787.72,14.04,2026-04-23,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101018,16546.82,19.92,2026-04-03,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101046,27675.79,15.99,2026-04-13,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101029,30943.81,14.30,2026-04-10,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,2010000012,39134.90,10.31,2026-04-07,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101014,12064.88,19.04,2026-04-28,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101034,11446.71,18.40,2026-04-26,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101035,24973.28,18.35,2026-04-04,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101042,44565.28,14.93,2026-04-30,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101052,41839.64,15.70,2026-04-14,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,CE100031,13945.09,19.76,2026-04-07,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101023,31197.25,12.86,2026-04-19,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,2010000038,20624.00,10.09,2026-04-30,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,2010000040,22881.34,13.64,2026-04-25,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101053,42723.16,15.70,2026-04-26,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101054,42066.63,13.23,2026-04-21,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101045,29636.58,11.32,2026-04-05,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,2010000022,38296.45,12.03,2026-04-26,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101055,31138.04,13.42,2026-04-13,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101021,41044.88,13.76,2026-04-19,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101051,42354.20,19.32,2026-04-27,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,CE100039,34892.94,14.51,2026-04-13,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,10101012,30651.63,18.41,2026-04-23,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,2010000005,41025.18,18.39,2026-04-08,ACTIVA
CAMP-2026-04-PRESTAMO_PERSONAL,CE100048,42587.19,14.20,2026-04-08,ACEPTADA
CAMP-2026-04-PRESTAMO_PERSONAL,10101037,29809.91,11.20,2026-04-10,ACTIVA
CAMP-2026-04-COMPRA_DEUDA_PP,10101043,34270.29,10.36,2026-04-19,ACTIVA
CAMP-2026-04-COMPRA_DEUDA_PP,10101016,21938.23,8.22,2026-04-04,ACEPTADA
CAMP-2026-04-COMPRA_DEUDA_PP,2010000038,16035.92,10.05,2026-04-05,ACTIVA
CAMP-2026-04-COMPRA_DEUDA_PP,10101030,23246.04,11.96,2026-04-21,ACEPTADA
CAMP-2026-04-COMPRA_DEUDA_PP,2010000037,76497.62,13.39,2026-04-07,ACTIVA
